customer_id,customer_name,customer_email,signup_date
964,Customer 964,customer964@example.com,2021-12-04 16:38:55
965,Customer 965,customer965@example.com,2021-12-05 10:11:10
966,Customer 966,customer966@example.com,2021-12-06 03:43:25
967,Customer 967,customer967@example.com,2021-12-06 21:15:40
968,Customer 968,customer968@example.com,2021-12-07 14:47:55
969,Customer 969,customer969@example.com,2021-12-08 08:20:10
970,Customer 970,customer970@example.com,2021-12-09 01:52:25
971,Customer 971,customer971@example.com,2021-12-09 19:24:41
972,Customer 972,customer972@example.com,2021-12-10 12:56:56
973,Customer 973,customer973@example.com,2021-12-11 06:29:11
974,Customer 974,customer974@example.com,2021-12-12 00:01:26
975,Customer 975,customer975@example.com,2021-12-12 17:33:41
976,Customer 976,customer976@example.com,2021-12-13 11:05:56
977,Customer 977,customer977@example.com,2021-12-14 04:38:11
978,Customer 978,customer978@example.com,2021-12-14 22:10:27
979,Customer 979,customer979@example.com,2021-12-15 15:42:42
980,Customer 980,customer980@example.com,2021-12-16 09:14:57
981,Customer 981,customer981@example.com,2021-12-17 02:47:12
982,Customer 982,customer982@example.com,2021-12-17 20:19:27
983,Customer 983,customer983@example.com,2021-12-18 13:51:42
984,Customer 984,customer984@example.com,2021-12-19 07:23:57
985,Customer 985,customer985@example.com,2021-12-20 00:56:12
986,Customer 986,customer986@example.com,2021-12-20 18:28:28
987,Customer 987,customer987@example.com,2021-12-21 12:00:43
988,Customer 988,customer988@example.com,2021-12-22 05:32:58
989,Customer 989,customer989@example.com,2021-12-22 23:05:13
990,Customer 990,customer990@example.com,2021-12-23 16:37:28
991,Customer 991,customer991@example.com,2021-12-24 10:09:43
992,Customer 992,customer992@example.com,2021-12-25 03:41:58
993,Customer 993,customer993@example.com,2021-12-25 21:14:14
994,Customer 994,customer994@example.com,2021-12-26 14:46:29
995,Customer 995,customer995@example.com,2021-12-27 08:18:44
996,Customer 996,customer996@example.com,2021-12-28 01:50:59
997,Customer 997,customer997@example.com,2021-12-28 19:23:14
998,Customer 998,customer998@example.com,2021-12-29 12:55:29
999,Customer 999,customer999@example.com,2021-12-30 06:27:44
1000,Customer 1000,customer1000@example.com,2021-12-31 00:00:00
